director,genre,id,popularity,budget,revenue,original_title,release_date,budget_adj,revenue_adj,release_year,release_month,release_day_of_week,leading_actor,profit_adj,ROI_adj
Jake Schreier,Mystery,286565,2.968254,12000000,85512300,Paper Towns,2015-07-09,11039995.1424021,78671281.38463621,2015,7,3,Nat Wolff,67631286.24223411,6.126025000000026
Jake Schreier,Romance,286565,2.968254,12000000,85512300,Paper Towns,2015-07-09,11039995.1424021,78671281.38463621,2015,7,3,Nat Wolff,67631286.24223411,6.126025000000026
Yorgos Lanthimos,Thriller,254320,2.8851259999999996,4000000,9064511,The Lobster,2015-10-08,3679998.38080071,8339346.45068756,2015,10,3,Colin Farrell,4659348.06988685,1.266127750000001
Yorgos Lanthimos,Comedy,254320,2.8851259999999996,4000000,9064511,The Lobster,2015-10-08,3679998.38080071,8339346.45068756,2015,10,3,Colin Farrell,4659348.06988685,1.266127750000001
Yorgos Lanthimos,Drama,254320,2.8851259999999996,4000000,9064511,The Lobster,2015-10-08,3679998.38080071,8339346.45068756,2015,10,3,Colin Farrell,4659348.06988685,1.266127750000001
Yorgos Lanthimos,Romance,254320,2.8851259999999996,4000000,9064511,The Lobster,2015-10-08,3679998.38080071,8339346.45068756,2015,10,3,Colin Farrell,4659348.06988685,1.266127750000001
Yorgos Lanthimos,Science Fiction,254320,2.8851259999999996,4000000,9064511,The Lobster,2015-10-08,3679998.38080071,8339346.45068756,2015,10,3,Colin Farrell,4659348.06988685,1.266127750000001
Todd Haynes,Romance,258480,2.883233,11800000,40272135,Carol,2015-11-20,10855995.2233621,37050347.8978469,2015,11,4,Cate Blanchett,26194352.6744848,2.412892796610168
Todd Haynes,Drama,258480,2.883233,11800000,40272135,Carol,2015-11-20,10855995.2233621,37050347.8978469,2015,11,4,Cate Blanchett,26194352.6744848,2.412892796610168
Nancy Meyers,Comedy,257211,2.8148020000000002,35000000,194564672,The Intern,2015-09-24,32199985.8320062,178999419.480255,2015,9,3,Robert De Niro,146799433.6482488,4.55899062857142
Baltasar KormÃ¡kur,Adventure,253412,2.7980169999999998,55000000,203427584,Everest,2015-09-10,50599977.7360098,187153294.93255,2015,9,3,Jason Clarke,136553317.1965402,2.698683345454541
Baltasar KormÃ¡kur,Drama,253412,2.7980169999999998,55000000,203427584,Everest,2015-09-10,50599977.7360098,187153294.93255,2015,9,3,Jason Clarke,136553317.1965402,2.698683345454541
David O. Russell,Comedy,274479,2.793297,60000000,101134059,Joy,2015-12-24,55199975.71201059,93043293.3409509,2015,12,3,Jennifer Lawrence,37843317.628940314,0.6855676500000024
David O. Russell,Drama,274479,2.793297,60000000,101134059,Joy,2015-12-24,55199975.71201059,93043293.3409509,2015,12,3,Jennifer Lawrence,37843317.628940314,0.6855676500000024
Ericson Core,Action,257088,2.6144990000000004,105000000,133718711,Point Break,2015-12-03,96599957.49601871,123021159.990689,2015,12,3,Edgar RamÃ­rez,26421202.494670287,0.27351153333332695
Ericson Core,Crime,257088,2.6144990000000004,105000000,133718711,Point Break,2015-12-03,96599957.49601871,123021159.990689,2015,12,3,Edgar RamÃ­rez,26421202.494670287,0.27351153333332695
Ericson Core,Thriller,257088,2.6144990000000004,105000000,133718711,Point Break,2015-12-03,96599957.49601871,123021159.990689,2015,12,3,Edgar RamÃ­rez,26421202.494670287,0.27351153333332695
John Wells,Drama,295964,2.584264,20000000,36606743,Burnt,2015-10-02,18399991.9040035,33678188.7415969,2015,10,4,Bradley Cooper,15278196.837593399,0.8303371500000032
Tarsem Singh,Science Fiction,238615,2.578919,26000000,30523226,Self/less,2015-07-10,23919989.475204602,28081355.564203497,2015,7,4,Ryan Reynolds,4161366.088998895,0.1739702307692299
Tarsem Singh,Mystery,238615,2.578919,26000000,30523226,Self/less,2015-07-10,23919989.475204602,28081355.564203497,2015,7,4,Ryan Reynolds,4161366.088998895,0.1739702307692299
Tarsem Singh,Thriller,238615,2.578919,26000000,30523226,Self/less,2015-07-10,23919989.475204602,28081355.564203497,2015,7,4,Ryan Reynolds,4161366.088998895,0.1739702307692299
David Koepp,Comedy,210860,2.575711,60000000,30418560,Mortdecai,2015-01-21,55199975.71201059,27985062.8865723,2015,1,2,Johnny Depp,-27214912.82543829,-0.49302399999999963
David Koepp,Adventure,210860,2.575711,60000000,30418560,Mortdecai,2015-01-21,55199975.71201059,27985062.8865723,2015,1,2,Johnny Depp,-27214912.82543829,-0.49302399999999963
Tom Hooper,Drama,306819,2.557859,15000000,64191523,The Danish Girl,2015-11-27,13799993.9280026,59056175.175282896,2015,11,4,Eddie Redmayne,45256181.2472803,3.2794348666666875
Michael Mann,Mystery,201088,2.5507470000000003,70000000,17752940,Blackhat,2015-01-13,64399971.6640124,16332697.613613,2015,1,1,Chris Hemsworth,-48067274.0503994,-0.7463865714285719
Michael Mann,Crime,201088,2.5507470000000003,70000000,17752940,Blackhat,2015-01-13,64399971.6640124,16332697.613613,2015,1,1,Chris Hemsworth,-48067274.0503994,-0.7463865714285719
Michael Mann,Action,201088,2.5507470000000003,70000000,17752940,Blackhat,2015-01-13,64399971.6640124,16332697.613613,2015,1,1,Chris Hemsworth,-48067274.0503994,-0.7463865714285719
Michael Mann,Thriller,201088,2.5507470000000003,70000000,17752940,Blackhat,2015-01-13,64399971.6640124,16332697.613613,2015,1,1,Chris Hemsworth,-48067274.0503994,-0.7463865714285719
Michael Mann,Drama,201088,2.5507470000000003,70000000,17752940,Blackhat,2015-01-13,64399971.6640124,16332697.613613,2015,1,1,Chris Hemsworth,-48067274.0503994,-0.7463865714285719
Denis Villeneuve,Action,273481,2.487849,30000000,84025816,Sicario,2015-09-17,27599987.856005296,77303716.7063646,2015,9,3,Emily Blunt,49703728.850359306,1.8008605333333365
Denis Villeneuve,Crime,273481,2.487849,30000000,84025816,Sicario,2015-09-17,27599987.856005296,77303716.7063646,2015,9,3,Emily Blunt,49703728.850359306,1.8008605333333365
Denis Villeneuve,Drama,273481,2.487849,30000000,84025816,Sicario,2015-09-17,27599987.856005296,77303716.7063646,2015,9,3,Emily Blunt,49703728.850359306,1.8008605333333365
Denis Villeneuve,Mystery,273481,2.487849,30000000,84025816,Sicario,2015-09-17,27599987.856005296,77303716.7063646,2015,9,3,Emily Blunt,49703728.850359306,1.8008605333333365
Denis Villeneuve,Thriller,273481,2.487849,30000000,84025816,Sicario,2015-09-17,27599987.856005296,77303716.7063646,2015,9,3,Emily Blunt,49703728.850359306,1.8008605333333365
Josh Trank,Action,166424,2.4870419999999998,120000001,167977596,Fantastic Four,2015-08-05,110399952.34402,154539320.322699,2015,8,2,Miles Teller,44139367.978679016,0.3998132883349012
Josh Trank,Adventure,166424,2.4870419999999998,120000001,167977596,Fantastic Four,2015-08-05,110399952.34402,154539320.322699,2015,8,2,Miles Teller,44139367.978679016,0.3998132883349012
Josh Trank,Science Fiction,166424,2.4870419999999998,120000001,167977596,Fantastic Four,2015-08-05,110399952.34402,154539320.322699,2015,8,2,Miles Teller,44139367.978679016,0.3998132883349012
Robert Eggers,Mystery,310131,2.46449,3500000,40423945,The Witch,2015-03-24,3219998.58320062,37190013.0363942,2015,3,1,Anya Taylor-Joy,33970014.45319358,10.549698571428564
Robert Eggers,Horror,310131,2.46449,3500000,40423945,The Witch,2015-03-24,3219998.58320062,37190013.0363942,2015,3,1,Anya Taylor-Joy,33970014.45319358,10.549698571428564
Paul Feig,Action,238713,2.404473,65000000,235666219,Spy,2015-05-06,59799973.6880115,216812826.082356,2015,5,2,Melissa McCarthy,157012852.3943445,2.6256341384615345
Paul Feig,Comedy,238713,2.404473,65000000,235666219,Spy,2015-05-06,59799973.6880115,216812826.082356,2015,5,2,Melissa McCarthy,157012852.3943445,2.6256341384615345
Paul Feig,Crime,238713,2.404473,65000000,235666219,Spy,2015-05-06,59799973.6880115,216812826.082356,2015,5,2,Melissa McCarthy,157012852.3943445,2.6256341384615345
Glenn Ficarra,Romance,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
Glenn Ficarra,Comedy,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
Glenn Ficarra,Crime,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
Glenn Ficarra,Drama,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
John Requa,Romance,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
John Requa,Comedy,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
John Requa,Crime,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
John Requa,Drama,256591,2.395366,50100000,153962963,Focus,2015-02-25,46091979.7195289,141645863.63582,2015,2,2,Will Smith,95553883.9162911,2.0731130339321373
Aleksander Bach,Action,249070,2.354654,35000000,82347656,Hitman: Agent 47,2015-08-20,32199985.8320062,75759810.18568349,2015,8,3,Rupert Friend,43559824.35367729,1.3527901714285728
Aleksander Bach,Crime,249070,2.354654,35000000,82347656,Hitman: Agent 47,2015-08-20,32199985.8320062,75759810.18568349,2015,8,3,Rupert Friend,43559824.35367729,1.3527901714285728
Aleksander Bach,Thriller,249070,2.354654,35000000,82347656,Hitman: Agent 47,2015-08-20,32199985.8320062,75759810.18568349,2015,8,3,Rupert Friend,43559824.35367729,1.3527901714285728
Ron Howard,Thriller,205775,2.345821,100000000,93820758,In the Heart of the Sea,2015-11-20,91999959.5200178,86315059.3813738,2015,11,4,Chris Hemsworth,-5684900.13864401,-0.06179242000000078
Ron Howard,Drama,205775,2.345821,100000000,93820758,In the Heart of the Sea,2015-11-20,91999959.5200178,86315059.3813738,2015,11,4,Chris Hemsworth,-5684900.13864401,-0.06179242000000078
Ron Howard,Adventure,205775,2.345821,100000000,93820758,In the Heart of the Sea,2015-11-20,91999959.5200178,86315059.3813738,2015,11,4,Chris Hemsworth,-5684900.13864401,-0.06179242000000078
Ron Howard,Action,205775,2.345821,100000000,93820758,In the Heart of the Sea,2015-11-20,91999959.5200178,86315059.3813738,2015,11,4,Chris Hemsworth,-5684900.13864401,-0.06179242000000078
Ron Howard,History,205775,2.345821,100000000,93820758,In the Heart of the Sea,2015-11-20,91999959.5200178,86315059.3813738,2015,11,4,Chris Hemsworth,-5684900.13864401,-0.06179242000000078
Ryan Coogler,Drama,312221,2.3315669999999997,35000000,137935567,Creed,2015-11-25,32199985.8320062,126900665.803707,2015,11,2,Michael B. Jordan,94700679.9717008,2.9410162000000026
Judd Apatow,Comedy,271718,2.31767,35000000,140795793,Trainwreck,2015-07-17,32199985.8320062,129532072.56588799,2015,7,4,Amy Schumer,97332086.73388179,3.0227369428571444
Gavin Hood,Drama,333352,2.29573,13000000,32848185,Eye in the Sky,2015-09-11,11959994.737602301,30220316.9030605,2015,9,4,Helen Mirren,18260322.1654582,1.5267834615384592
Gavin Hood,Thriller,333352,2.29573,13000000,32848185,Eye in the Sky,2015-09-11,11959994.737602301,30220316.9030605,2015,9,4,Helen Mirren,18260322.1654582,1.5267834615384592
Gavin Hood,War,333352,2.29573,13000000,32848185,Eye in the Sky,2015-09-11,11959994.737602301,30220316.9030605,2015,9,4,Helen Mirren,18260322.1654582,1.5267834615384592
Brian Helgeland,Crime,276907,2.28135,25000000,42972994,Legend,2015-09-09,22999989.8800044,39535137.0845396,2015,9,2,Tom Hardy,16535147.204535201,0.7189197600000005
Brian Helgeland,Thriller,276907,2.28135,25000000,42972994,Legend,2015-09-09,22999989.8800044,39535137.0845396,2015,9,2,Tom Hardy,16535147.204535201,0.7189197600000005
Joe Wright,Adventure,266647,2.234573,150000000,128388320,Pan,2015-09-24,137999939.280026,118117202.42843,2015,9,3,Levi Miller,-19882736.851595983,-0.14407786666666886
Joe Wright,Family,266647,2.234573,150000000,128388320,Pan,2015-09-24,137999939.280026,118117202.42843,2015,9,3,Levi Miller,-19882736.851595983,-0.14407786666666886
Joe Wright,Fantasy,266647,2.234573,150000000,128388320,Pan,2015-09-24,137999939.280026,118117202.42843,2015,9,3,Levi Miller,-19882736.851595983,-0.14407786666666886
Steve Martino,Adventure,227973,2.140199,99000000,246233113,The Peanuts Movie,2015-11-05,91079959.92481759,226534364.284879,2015,11,3,Noah Schnapp,135454404.3600614,1.487203161616155
Steve Martino,Animation,227973,2.140199,99000000,246233113,The Peanuts Movie,2015-11-05,91079959.92481759,226534364.284879,2015,11,3,Noah Schnapp,135454404.3600614,1.487203161616155
Steve Martino,Comedy,227973,2.140199,99000000,246233113,The Peanuts Movie,2015-11-05,91079959.92481759,226534364.284879,2015,11,3,Noah Schnapp,135454404.3600614,1.487203161616155
Steve Martino,Family,227973,2.140199,99000000,246233113,The Peanuts Movie,2015-11-05,91079959.92481759,226534364.284879,2015,11,3,Noah Schnapp,135454404.3600614,1.487203161616155
Peter Landesman,Drama,321741,2.121884,35000000,48623572,Concussion,2015-11-12,32199985.8320062,44733666.5571867,2015,11,3,Will Smith,12533680.7251805,0.3892449142857152
Jonathan Levine,Comedy,296100,2.096273,25000000,52395996,The Night Before,2015-11-20,22999989.8800044,48204295.110110104,2015,11,4,Joseph Gordon-Levitt,25204305.230105706,1.095839840000003
Eli Roth,Drama,263472,2.0809349999999998,2500000,5214043,Knock Knock,2015-06-26,2299998.98800044,4796917.44935632,2015,6,4,Keanu Reeves,2496918.4613558804,1.085617200000004
Eli Roth,Horror,263472,2.0809349999999998,2500000,5214043,Knock Knock,2015-06-26,2299998.98800044,4796917.44935632,2015,6,4,Keanu Reeves,2496918.4613558804,1.085617200000004
Eli Roth,Thriller,263472,2.0809349999999998,2500000,5214043,Knock Knock,2015-06-26,2299998.98800044,4796917.44935632,2015,6,4,Keanu Reeves,2496918.4613558804,1.085617200000004
"George Tillman, Jr.",Romance,228205,2.070708,34000000,63013281,The Longest Ride,2015-04-09,31279986.236806,57972193.012235,2015,4,3,Scott Eastwood,26692206.775429,0.8533317941176479
"George Tillman, Jr.",Drama,228205,2.070708,34000000,63013281,The Longest Ride,2015-04-09,31279986.236806,57972193.012235,2015,4,3,Scott Eastwood,26692206.775429,0.8533317941176479
Genndy Tartakovsky,Animation,159824,2.060162,80000000,466183544,Hotel Transylvania 2,2015-09-21,73599967.61601421,428888671.76898396,2015,9,0,Adam Sandler,355288704.1529697,4.827294299999997
Genndy Tartakovsky,Comedy,159824,2.060162,80000000,466183544,Hotel Transylvania 2,2015-09-21,73599967.61601421,428888671.76898396,2015,9,0,Adam Sandler,355288704.1529697,4.827294299999997
Genndy Tartakovsky,Family,159824,2.060162,80000000,466183544,Hotel Transylvania 2,2015-09-21,73599967.61601421,428888671.76898396,2015,9,0,Adam Sandler,355288704.1529697,4.827294299999997
Jessie Nelson,Family,333348,2.055572,17000000,24000000,Love the Coopers,2015-11-12,15639993.118403,22079990.2848042,2015,11,3,Steve Martin,6439997.166401198,0.41176470588235053
Jessie Nelson,Comedy,333348,2.055572,17000000,24000000,Love the Coopers,2015-11-12,15639993.118403,22079990.2848042,2015,11,3,Steve Martin,6439997.166401198,0.41176470588235053
Robert Zemeckis,Adventure,285783,2.049886,35000000,61181942,The Walk,2015-09-30,32199985.8320062,56287361.873560704,2015,9,2,Joseph Gordon-Levitt,24087376.041554503,0.7480554857142853
Robert Zemeckis,Drama,285783,2.049886,35000000,61181942,The Walk,2015-09-30,32199985.8320062,56287361.873560704,2015,9,2,Joseph Gordon-Levitt,24087376.041554503,0.7480554857142853
Robert Zemeckis,Thriller,285783,2.049886,35000000,61181942,The Walk,2015-09-30,32199985.8320062,56287361.873560704,2015,9,2,Joseph Gordon-Levitt,24087376.041554503,0.7480554857142853
Daniel Benmayor,Action,290764,2.0266509999999998,11000000,1863315,Tracers,2015-01-15,10119995.5472019,1714249.04573042,2015,1,3,Marie Avgeropoulos,-8405746.50147148,-0.8306077272727264
Daniel Benmayor,Crime,290764,2.0266509999999998,11000000,1863315,Tracers,2015-01-15,10119995.5472019,1714249.04573042,2015,1,3,Marie Avgeropoulos,-8405746.50147148,-0.8306077272727264
Daniel Benmayor,Drama,290764,2.0266509999999998,11000000,1863315,Tracers,2015-01-15,10119995.5472019,1714249.04573042,2015,1,3,Marie Avgeropoulos,-8405746.50147148,-0.8306077272727264
John Francis Daley,Adventure,296099,2.000338,31000000,104384188,Vacation,2015-07-28,28519987.4512055,96033410.70529921,2015,7,1,Ed Helms,67513423.2540937,2.367231870967742
John Francis Daley,Comedy,296099,2.000338,31000000,104384188,Vacation,2015-07-28,28519987.4512055,96033410.70529921,2015,7,1,Ed Helms,67513423.2540937,2.367231870967742
Jonathan M. Goldstein,Adventure,296099,2.000338,31000000,104384188,Vacation,2015-07-28,28519987.4512055,96033410.70529921,2015,7,1,Ed Helms,67513423.2540937,2.367231870967742
Jonathan M. Goldstein,Comedy,296099,2.000338,31000000,104384188,Vacation,2015-07-28,28519987.4512055,96033410.70529921,2015,7,1,Ed Helms,67513423.2540937,2.367231870967742
Gil Kenan,Horror,243688,1.984529,35000000,95437994,Poltergeist,2015-05-20,32199985.8320062,87802915.846717,2015,5,2,Sam Rockwell,55602930.0147108,1.7267998285714306
Gil Kenan,Thriller,243688,1.984529,35000000,95437994,Poltergeist,2015-05-20,32199985.8320062,87802915.846717,2015,5,2,Sam Rockwell,55602930.0147108,1.7267998285714306
Henry Hobson,Horror,287424,1.9800389999999999,4000000,187112,Maggie,2015-05-08,3679998.38080071,172142.964257095,2015,5,4,Arnold Schwarzenegger,-3507855.416543615,-0.9532220000000001
Daniel Espinosa,Crime,181283,1.95632,50000000,3324330,Child 44,2015-03-15,45999979.7600089,3058382.2543117995,2015,3,6,Tom Hardy,-42941597.5056971,-0.9335134000000002
Daniel Espinosa,Thriller,181283,1.95632,50000000,3324330,Child 44,2015-03-15,45999979.7600089,3058382.2543117995,2015,3,6,Tom Hardy,-42941597.5056971,-0.9335134000000002
Joel Edgerton,Thriller,328425,1.926739,5000000,58978653,The Gift,2015-07-30,4599997.97600089,54260336.885451704,2015,7,3,Jason Bateman,49660338.909450814,10.795730599999986
Joel Edgerton,Mystery,328425,1.926739,5000000,58978653,The Gift,2015-07-30,4599997.97600089,54260336.885451704,2015,7,3,Jason Bateman,49660338.909450814,10.795730599999986
Sean Anders,Comedy,274167,1.904898,50000000,240360392,Daddy's Home,2015-12-25,45999979.7600089,221131463.342156,2015,12,4,Will Ferrell,175131483.5821471,3.8072078399999976
